,Datetime,Open,High,Low,Close,Adj Close,Volume,Vol_Direction,Dir_to_Vol,Vol_Tide
833,2021-12-03 10:20:00-05:00,454.9700012207031,455.3294067382813,454.239990234375,455.2200012207031,455.2200012207031,1723009,1.0,1723009.0,33472.0
834,2021-12-03 10:25:00-05:00,455.2200012207031,455.9299926757813,454.2099914550781,455.6000061035156,455.6000061035156,1385716,1.0,1385716.0,1419188.0
835,2021-12-03 10:30:00-05:00,455.5849914550781,455.6000061035156,453.8299865722656,453.8677062988281,453.8677062988281,1293353,-1.0,-1293353.0,125835.0
836,2021-12-03 10:35:00-05:00,453.9100036621094,454.6924133300781,453.4200134277344,454.0899963378906,454.0899963378906,1708540,1.0,1708540.0,1834375.0
837,2021-12-03 10:40:00-05:00,454.0799865722656,454.260009765625,452.3200073242188,452.3500061035156,452.3500061035156,1443061,-1.0,-1443061.0,391314.0
838,2021-12-03 10:45:00-05:00,452.3500061035156,452.7099914550781,451.6900024414063,452.1400146484375,452.1400146484375,1747673,-1.0,-1747673.0,-1356359.0
839,2021-12-03 10:50:00-05:00,452.1199951171875,452.8299865722656,451.6199951171875,452.4400024414063,452.4400024414063,1731123,1.0,1731123.0,374764.0
840,2021-12-03 10:55:00-05:00,452.4500122070313,453.0700073242188,451.9400024414063,451.9500122070313,451.9500122070313,2041736,-1.0,-2041736.0,-1666972.0
841,2021-12-03 11:00:00-05:00,451.9800109863281,452.8200073242188,451.7409057617188,452.5400085449219,452.5400085449219,1930602,1.0,1930602.0,263630.0
842,2021-12-03 11:05:00-05:00,452.5,452.5,451.1199951171875,451.8900146484375,451.8900146484375,1519802,-1.0,-1519802.0,-1256172.0
843,2021-12-03 11:10:00-05:00,451.8800048828125,452.6099853515625,451.489990234375,452.2699890136719,452.2699890136719,1627470,1.0,1627470.0,371298.0
844,2021-12-03 11:15:00-05:00,452.260009765625,452.55999755859375,451.2300109863281,451.4267883300781,451.4267883300781,1625795,-1.0,-1625795.0,-1254497.0
845,2021-12-03 11:20:00-05:00,451.4200134277344,453.0899963378906,451.135009765625,452.6900024414063,452.6900024414063,1517365,1.0,1517365.0,262868.0
846,2021-12-03 11:25:00-05:00,452.7300109863281,453.3599853515625,452.5799865722656,453.1400146484375,453.1400146484375,1229656,1.0,1229656.0,1492524.0
847,2021-12-03 11:30:00-05:00,453.1400146484375,453.6400146484375,452.5,453.3900146484375,453.3900146484375,1436186,1.0,1436186.0,2928710.0
848,2021-12-03 11:35:00-05:00,453.4200134277344,453.5700073242188,452.5700073242188,452.80999755859375,452.80999755859375,982712,-1.0,-982712.0,1945998.0
849,2021-12-03 11:40:00-05:00,452.7900085449219,453.0499877929688,451.3599853515625,451.5400085449219,451.5400085449219,1244384,-1.0,-1244384.0,701614.0
850,2021-12-03 11:45:00-05:00,451.5199890136719,452.2999877929688,451.2000122070313,451.760009765625,451.760009765625,1759103,1.0,1759103.0,2460717.0
851,2021-12-03 11:50:00-05:00,451.75,451.7799987792969,450.8599853515625,451.2200012207031,451.2200012207031,2079330,-1.0,-2079330.0,381387.0
852,2021-12-03 11:55:00-05:00,451.260009765625,451.4200134277344,450.3999938964844,450.5165100097656,450.5165100097656,1659620,-1.0,-1659620.0,-1278233.0
853,2021-12-03 12:00:00-05:00,450.5299987792969,450.659912109375,450.1300048828125,450.3263854980469,450.3263854980469,1089559,-1.0,-1089559.0,-2367792.0
854,2021-12-03 12:05:00-05:00,450.3699951171875,451.1400146484375,450.2699890136719,451.0299987792969,451.0299987792969,1134349,1.0,1134349.0,-1233443.0
855,2021-12-03 12:10:00-05:00,451.010009765625,451.2699890136719,450.75,450.885009765625,450.885009765625,1312867,-1.0,-1312867.0,-2546310.0
856,2021-12-03 12:15:00-05:00,450.8599853515625,452.0,450.8049926757813,451.80999755859375,451.80999755859375,897523,1.0,897523.0,-1648787.0
857,2021-12-03 12:20:00-05:00,451.8200073242188,452.55999755859375,451.5,452.3999938964844,452.3999938964844,883204,1.0,883204.0,-765583.0
858,2021-12-03 12:25:00-05:00,452.4500122070313,452.510009765625,452.05999755859375,452.2699890136719,452.2699890136719,1196671,-1.0,-1196671.0,-1962254.0
859,2021-12-03 12:30:00-05:00,452.2900085449219,452.2900085449219,451.0899963378906,451.5499877929688,451.5499877929688,1369154,-1.0,-1369154.0,-3331408.0
860,2021-12-03 12:35:00-05:00,451.5400085449219,452.9800109863281,451.3901062011719,452.9299926757813,452.9299926757813,1026881,1.0,1026881.0,-2304527.0
861,2021-12-03 12:40:00-05:00,452.9200134277344,453.25,452.4800109863281,452.5750122070313,452.5750122070313,962225,-1.0,-962225.0,-3266752.0
862,2021-12-03 12:45:00-05:00,452.5700073242188,452.760009765625,451.8699951171875,452.3089904785156,452.3089904785156,836623,-1.0,-836623.0,-4103375.0
863,2021-12-03 12:50:00-05:00,452.3250122070313,452.7799987792969,451.8399963378906,451.9700012207031,451.9700012207031,760385,-1.0,-760385.0,-4863760.0
864,2021-12-03 12:55:00-05:00,451.9500122070313,451.9800109863281,451.3699951171875,451.7999877929688,451.7999877929688,808279,-1.0,-808279.0,-5672039.0
865,2021-12-03 13:00:00-05:00,451.7799987792969,451.7799987792969,451.1499938964844,451.55999755859375,451.55999755859375,743726,-1.0,-743726.0,-6415765.0
866,2021-12-03 13:05:00-05:00,451.5400085449219,452.3900146484375,451.4400024414063,452.30999755859375,452.30999755859375,827243,1.0,827243.0,-5588522.0
867,2021-12-03 13:10:00-05:00,452.2999877929688,452.5199890136719,451.7250061035156,452.0799865722656,452.0799865722656,613755,-1.0,-613755.0,-6202277.0
868,2021-12-03 13:15:00-05:00,452.0899963378906,452.9400024414063,451.9400024414063,452.7999877929688,452.7999877929688,1121699,1.0,1121699.0,-5080578.0
869,2021-12-03 13:20:00-05:00,452.7999877929688,453.0899963378906,452.5700073242188,453.0,453.0,672573,1.0,672573.0,-4408005.0
870,2021-12-03 13:25:00-05:00,452.9800109863281,453.1400146484375,452.0000915527344,452.0299987792969,452.0299987792969,780401,-1.0,-780401.0,-5188406.0
871,2021-12-03 13:30:00-05:00,452.0299987792969,452.0899963378906,451.3200073242188,451.3200073242188,451.3200073242188,885876,-1.0,-885876.0,-6074282.0
872,2021-12-03 13:35:00-05:00,451.3399963378906,451.4800109863281,450.7900085449219,451.05999755859375,451.05999755859375,883627,-1.0,-883627.0,-6957909.0
873,2021-12-03 13:40:00-05:00,451.0499877929688,451.4599914550781,450.7200012207031,451.1300048828125,451.1300048828125,1427550,1.0,1427550.0,-5530359.0
874,2021-12-03 13:45:00-05:00,451.1099853515625,451.4400024414063,450.3132019042969,450.7699890136719,450.7699890136719,1513141,-1.0,-1513141.0,-7043500.0
875,2021-12-03 13:50:00-05:00,450.7699890136719,451.3800048828125,450.6300048828125,450.8245849609375,450.8245849609375,781201,1.0,781201.0,-6262299.0
876,2021-12-03 13:55:00-05:00,450.8399963378906,451.1400146484375,450.4809875488281,450.5299987792969,450.5299987792969,868668,-1.0,-868668.0,-7130967.0
877,2021-12-03 14:00:00-05:00,450.5,451.2200012207031,450.0499877929688,451.0,451.0,1496616,1.0,1496616.0,-5634351.0
878,2021-12-03 14:05:00-05:00,451.010009765625,451.2300109863281,450.3900146484375,450.5299987792969,450.5299987792969,980436,-1.0,-980436.0,-6614787.0
879,2021-12-03 14:10:00-05:00,450.5299987792969,451.0899963378906,450.25,450.8200073242188,450.8200073242188,907767,1.0,907767.0,-5707020.0
880,2021-12-03 14:15:00-05:00,450.80999755859375,450.8500061035156,449.989990234375,450.0,450.0,1573336,-1.0,-1573336.0,-7280356.0
881,2021-12-03 14:20:00-05:00,450.0,451.4100036621094,449.43499755859375,451.260009765625,451.260009765625,2556232,1.0,2556232.0,-4724124.0
882,2021-12-03 14:25:00-05:00,451.25,451.5,450.6000061035156,450.8200073242188,450.8200073242188,1411709,-1.0,-1411709.0,-6135833.0
883,2021-12-03 14:30:00-05:00,450.8399963378906,451.05999755859375,450.0799865722656,450.3299865722656,450.3299865722656,1256552,-1.0,-1256552.0,-7392385.0
884,2021-12-03 14:35:00-05:00,450.3399963378906,450.6199951171875,449.5199890136719,449.7799987792969,449.7799987792969,1329254,-1.0,-1329254.0,-8721639.0
885,2021-12-03 14:40:00-05:00,449.75,450.8900146484375,449.739990234375,450.6600036621094,450.6600036621094,1611098,1.0,1611098.0,-7110541.0
886,2021-12-03 14:45:00-05:00,450.6700134277344,450.8500061035156,450.0950012207031,450.1400146484375,450.1400146484375,1030578,-1.0,-1030578.0,-8141119.0
887,2021-12-03 14:50:00-05:00,450.1400146484375,450.5199890136719,449.5899963378906,449.5899963378906,449.5899963378906,1764331,-1.0,-1764331.0,-9905450.0
888,2021-12-03 14:55:00-05:00,449.5799865722656,450.3200073242188,449.510009765625,449.6499938964844,449.6499938964844,1528438,1.0,1528438.0,-8377012.0
889,2021-12-03 15:00:00-05:00,449.6300048828125,450.1099853515625,448.9200134277344,450.0,450.0,1662762,1.0,1662762.0,-6714250.0
890,2021-12-03 15:05:00-05:00,450.0011901855469,450.6300048828125,449.05999755859375,449.2049865722656,449.2049865722656,1848835,-1.0,-1848835.0,-8563085.0
891,2021-12-03 15:10:00-05:00,449.2099914550781,450.2000122070313,449.1900024414063,450.1050109863281,450.1050109863281,1163557,1.0,1163557.0,-7399528.0
892,2021-12-03 15:15:00-05:00,450.0899963378906,450.3800048828125,449.489990234375,449.80999755859375,449.80999755859375,1337940,-1.0,-1337940.0,-8737468.0
893,2021-12-03 15:20:00-05:00,449.8167114257813,451.2900085449219,449.8167114257813,451.0199890136719,451.0199890136719,1427135,1.0,1427135.0,-7310333.0
894,2021-12-03 15:25:00-05:00,451.0199890136719,451.7699890136719,450.9299926757813,451.0799865722656,451.0799865722656,1606407,1.0,1606407.0,-5703926.0
895,2021-12-03 15:30:00-05:00,451.0799865722656,452.3999938964844,451.0700073242188,452.2200012207031,452.2200012207031,2535893,1.0,2535893.0,-3168033.0
896,2021-12-03 15:35:00-05:00,452.21868896484375,452.4599914550781,450.8900146484375,451.0799865722656,451.0799865722656,2402858,-1.0,-2402858.0,-5570891.0
897,2021-12-03 15:40:00-05:00,451.1000061035156,451.489990234375,450.5400085449219,450.6400146484375,450.6400146484375,2193383,-1.0,-2193383.0,-7764274.0
898,2021-12-03 15:45:00-05:00,450.6300048828125,450.6600036621094,449.80999755859375,450.4949951171875,450.4949951171875,2597836,-1.0,-2597836.0,-10362110.0
899,2021-12-03 15:50:00-05:00,450.5700073242188,452.3999938964844,450.1900024414063,452.0700073242188,452.0700073242188,5139036,1.0,5139036.0,-5223074.0
900,2021-12-03 15:55:00-05:00,452.0790100097656,453.6700134277344,452.0700073242188,453.4299926757813,453.4299926757813,8862285,1.0,8862285.0,3639211.0
901,2021-12-06 09:30:00-05:00,456.6799926757813,456.7000122070313,454.6900024414063,454.7200012207031,454.7200012207031,3954537,1.0,3954537.0,3954537.0
902,2021-12-06 09:35:00-05:00,454.7000122070313,454.7699890136719,453.55999755859375,454.010009765625,454.010009765625,3004116,-1.0,-3004116.0,950421.0
903,2021-12-06 09:40:00-05:00,454.010009765625,456.1000061035156,453.6300048828125,455.9500122070313,455.9500122070313,2456398,1.0,2456398.0,3406819.0
904,2021-12-06 09:45:00-05:00,455.9200134277344,456.2900085449219,455.3299865722656,455.6600036621094,455.6600036621094,2070494,-1.0,-2070494.0,1336325.0
905,2021-12-06 09:50:00-05:00,455.6600036621094,456.2900085449219,455.2799987792969,455.4200134277344,455.4200134277344,1156107,-1.0,-1156107.0,180218.0
906,2021-12-06 09:55:00-05:00,455.4400024414063,456.3999938964844,454.9100036621094,456.25,456.25,1945142,1.0,1945142.0,2125360.0
907,2021-12-06 10:00:00-05:00,456.239990234375,456.4200134277344,454.9299926757813,455.5400085449219,455.5400085449219,1764505,-1.0,-1764505.0,360855.0
908,2021-12-06 10:05:00-05:00,455.5299987792969,456.1600036621094,454.8500061035156,456.0199890136719,456.0199890136719,1783677,1.0,1783677.0,2144532.0
909,2021-12-06 10:10:00-05:00,456.010009765625,457.8299865722656,455.80999755859375,457.7000122070313,457.7000122070313,1648516,1.0,1648516.0,3793048.0
910,2021-12-06 10:15:00-05:00,457.7099914550781,458.2099914550781,457.6499938964844,457.7999877929688,457.7999877929688,2138510,1.0,2138510.0,5931558.0
911,2021-12-06 10:20:00-05:00,457.7900085449219,458.1799926757813,457.510009765625,457.8999938964844,457.8999938964844,1550972,1.0,1550972.0,7482530.0
912,2021-12-06 10:25:00-05:00,457.8900146484375,458.2900085449219,457.6199951171875,458.1000061035156,458.1000061035156,1457204,1.0,1457204.0,8939734.0
913,2021-12-06 10:30:00-05:00,458.1099853515625,458.3800048828125,457.6000061035156,457.8699951171875,457.8699951171875,821263,-1.0,-821263.0,8118471.0
914,2021-12-06 10:35:00-05:00,457.8599853515625,457.8999938964844,457.1799926757813,457.80999755859375,457.80999755859375,839432,-1.0,-839432.0,7279039.0
915,2021-12-06 10:40:00-05:00,457.80999755859375,458.2200012207031,456.9100036621094,457.0199890136719,457.0199890136719,1281714,-1.0,-1281714.0,5997325.0
916,2021-12-06 10:45:00-05:00,457.0162048339844,457.55999755859375,456.9800109863281,457.4599914550781,457.4599914550781,1226061,1.0,1226061.0,7223386.0
917,2021-12-06 10:50:00-05:00,457.4800109863281,457.6499938964844,456.8299865722656,457.4100036621094,457.4100036621094,808728,-1.0,-808728.0,6414658.0
918,2021-12-06 10:55:00-05:00,457.3999938964844,458.3999938964844,457.3900146484375,458.3179931640625,458.3179931640625,1113571,1.0,1113571.0,7528229.0
919,2021-12-06 11:00:00-05:00,458.3200073242188,458.4700012207031,457.55999755859375,457.7000122070313,457.7000122070313,902774,-1.0,-902774.0,6625455.0
920,2021-12-06 11:05:00-05:00,457.7200012207031,458.0299987792969,457.5499877929688,457.6900024414063,457.6900024414063,486109,-1.0,-486109.0,6139346.0
921,2021-12-06 11:10:00-05:00,457.739990234375,458.1099853515625,456.8299865722656,456.8500061035156,456.8500061035156,962275,-1.0,-962275.0,5177071.0
922,2021-12-06 11:15:00-05:00,456.8299865722656,457.6900024414063,456.5199890136719,457.5499877929688,457.5499877929688,768384,1.0,768384.0,5945455.0
923,2021-12-06 11:20:00-05:00,457.5299987792969,457.5799865722656,457.0199890136719,457.3999938964844,457.3999938964844,598462,-1.0,-598462.0,5346993.0
924,2021-12-06 11:25:00-05:00,457.3999938964844,457.8200073242188,457.3800048828125,457.489990234375,457.489990234375,2424937,1.0,2424937.0,7771930.0
925,2021-12-06 11:30:00-05:00,457.489990234375,458.05999755859375,456.9219970703125,457.7999877929688,457.7999877929688,759178,1.0,759178.0,8531108.0
926,2021-12-06 11:35:00-05:00,457.7999877929688,458.05999755859375,457.5035095214844,457.7699890136719,457.7699890136719,725555,-1.0,-725555.0,7805553.0
927,2021-12-06 11:40:00-05:00,457.8048095703125,458.260009765625,457.5799865722656,458.2200012207031,458.2200012207031,842169,1.0,842169.0,8647722.0
928,2021-12-06 11:45:00-05:00,458.21728515625,458.25,457.0499877929688,457.1889953613281,457.1889953613281,1102953,-1.0,-1102953.0,7544769.0
929,2021-12-06 11:50:00-05:00,457.1799926757813,457.6199951171875,457.010009765625,457.4413146972656,457.4413146972656,471960,1.0,471960.0,8016729.0
930,2021-12-06 11:55:00-05:00,457.4649963378906,457.6400146484375,457.0299987792969,457.3699951171875,457.3699951171875,684791,-1.0,-684791.0,7331938.0
931,2021-12-06 12:00:00-05:00,457.3699951171875,457.8900146484375,457.25,457.7000122070313,457.7000122070313,603141,1.0,603141.0,7935079.0
932,2021-12-06 12:05:00-05:00,457.7200012207031,457.8399963378906,457.2699890136719,457.7550048828125,457.7550048828125,484535,1.0,484535.0,8419614.0
933,2021-12-06 12:10:00-05:00,457.7300109863281,458.3999938964844,457.614990234375,457.989990234375,457.989990234375,930874,1.0,930874.0,9350488.0
934,2021-12-06 12:15:00-05:00,458.0050048828125,458.6099853515625,457.6883850097656,458.5,458.5,863086,1.0,863086.0,10213574.0
935,2021-12-06 12:20:00-05:00,458.489990234375,458.760009765625,458.2999877929688,458.510009765625,458.510009765625,1975829,1.0,1975829.0,12189403.0
936,2021-12-06 12:25:00-05:00,458.5400085449219,458.8999938964844,458.5400085449219,458.6900024414063,458.6900024414063,751636,1.0,751636.0,12941039.0
937,2021-12-06 12:30:00-05:00,458.7099914550781,459.0700073242188,458.55999755859375,458.939697265625,458.939697265625,748651,1.0,748651.0,13689690.0
938,2021-12-06 12:35:00-05:00,458.9400024414063,459.0613098144531,458.6400146484375,458.6900024414063,458.6900024414063,544400,-1.0,-544400.0,13145290.0
939,2021-12-06 12:40:00-05:00,458.6799926757813,458.9200134277344,458.3399963378906,458.55999755859375,458.55999755859375,583978,-1.0,-583978.0,12561312.0
940,2021-12-06 12:45:00-05:00,458.55999755859375,459.1499938964844,458.55999755859375,459.1000061035156,459.1000061035156,481912,1.0,481912.0,13043224.0
941,2021-12-06 12:50:00-05:00,459.10009765625,459.2200012207031,458.9100036621094,459.2200012207031,459.2200012207031,593472,1.0,593472.0,13636696.0
942,2021-12-06 12:55:00-05:00,459.2200012207031,459.6499938964844,458.989990234375,459.6300048828125,459.6300048828125,692024,1.0,692024.0,14328720.0
943,2021-12-06 13:00:00-05:00,459.6300048828125,459.9400024414063,459.2900085449219,459.8900146484375,459.8900146484375,1091484,1.0,1091484.0,15420204.0
944,2021-12-06 13:05:00-05:00,459.8999938964844,459.9100036621094,459.5799865722656,459.7099914550781,459.7099914550781,667559,-1.0,-667559.0,14752645.0
945,2021-12-06 13:10:00-05:00,459.739990234375,459.8699951171875,459.3999938964844,459.4200134277344,459.4200134277344,1103973,-1.0,-1103973.0,13648672.0
946,2021-12-06 13:15:00-05:00,459.4200134277344,459.7349853515625,459.4200134277344,459.6700134277344,459.6700134277344,786853,1.0,786853.0,14435525.0
947,2021-12-06 13:20:00-05:00,459.6700134277344,459.6807861328125,459.3200073242188,459.6400146484375,459.6400146484375,386133,-1.0,-386133.0,14049392.0
948,2021-12-06 13:25:00-05:00,459.6400146484375,460.6400146484375,459.6200866699219,460.3399963378906,460.3399963378906,1029568,1.0,1029568.0,15078960.0
949,2021-12-06 13:30:00-05:00,460.3399963378906,460.4299011230469,460.1300048828125,460.2200012207031,460.2200012207031,1016987,-1.0,-1016987.0,14061973.0
950,2021-12-06 13:35:00-05:00,460.2300109863281,460.3800048828125,460.010009765625,460.1700134277344,460.1700134277344,878396,-1.0,-878396.0,13183577.0
951,2021-12-06 13:40:00-05:00,460.1799926757813,460.489990234375,460.0400085449219,460.2300109863281,460.2300109863281,628025,1.0,628025.0,13811602.0
952,2021-12-06 13:45:00-05:00,460.2200012207031,460.5,460.0799865722656,460.4100036621094,460.4100036621094,665621,1.0,665621.0,14477223.0
953,2021-12-06 13:50:00-05:00,460.3900146484375,460.4500122070313,460.1799926757813,460.3900146484375,460.3900146484375,559894,-1.0,-559894.0,13917329.0
954,2021-12-06 13:55:00-05:00,460.3900146484375,460.54791259765625,460.1199951171875,460.3550109863281,460.3550109863281,671548,-1.0,-671548.0,13245781.0
955,2021-12-06 14:00:00-05:00,460.3599853515625,460.7900085449219,460.3200073242188,460.5299987792969,460.5299987792969,1206356,1.0,1206356.0,14452137.0
956,2021-12-06 14:05:00-05:00,460.5400085449219,460.5499877929688,460.0400085449219,460.1300048828125,460.1300048828125,526688,-1.0,-526688.0,13925449.0
957,2021-12-06 14:10:00-05:00,460.1499938964844,460.6000061035156,460.1199951171875,460.3800964355469,460.3800964355469,578366,1.0,578366.0,14503815.0
958,2021-12-06 14:15:00-05:00,460.3800048828125,460.5899963378906,460.239990234375,460.260009765625,460.260009765625,590089,-1.0,-590089.0,13913726.0
959,2021-12-06 14:20:00-05:00,460.260009765625,460.4100036621094,460.1000061035156,460.2550048828125,460.2550048828125,652853,-1.0,-652853.0,13260873.0
960,2021-12-06 14:25:00-05:00,460.25,460.4400024414063,460.0700073242188,460.2000122070313,460.2000122070313,689277,-1.0,-689277.0,12571596.0
961,2021-12-06 14:30:00-05:00,460.2099914550781,460.489990234375,460.1499938964844,460.2301025390625,460.2301025390625,451379,1.0,451379.0,13022975.0
962,2021-12-06 14:35:00-05:00,460.2300109863281,460.260009765625,459.9800109863281,459.9800109863281,459.9800109863281,551891,-1.0,-551891.0,12471084.0
963,2021-12-06 14:40:00-05:00,459.989990234375,460.0750122070313,459.239990234375,459.3299865722656,459.3299865722656,1160181,-1.0,-1160181.0,11310903.0
964,2021-12-06 14:45:00-05:00,459.3200073242188,459.6000061035156,459.0299987792969,459.1400146484375,459.1400146484375,1188975,-1.0,-1188975.0,10121928.0
965,2021-12-06 14:50:00-05:00,459.1400146484375,459.1799926757813,458.8699951171875,458.9800109863281,458.9800109863281,1070001,-1.0,-1070001.0,9051927.0
966,2021-12-06 14:55:00-05:00,458.9800109863281,459.1499938964844,458.760009765625,458.8699951171875,458.8699951171875,674872,-1.0,-674872.0,8377055.0
967,2021-12-06 15:00:00-05:00,458.8599853515625,459.3699951171875,458.55999755859375,458.6400146484375,458.6400146484375,1418666,-1.0,-1418666.0,6958389.0
968,2021-12-06 15:05:00-05:00,458.6499938964844,459.0799865722656,458.5701904296875,458.9949951171875,458.9949951171875,1189142,1.0,1189142.0,8147531.0
969,2021-12-06 15:10:00-05:00,459.0,459.2300109863281,458.6900024414063,459.1600036621094,459.1600036621094,1070684,1.0,1070684.0,9218215.0
970,2021-12-06 15:15:00-05:00,459.1400146484375,459.6199951171875,459.1400146484375,459.5799865722656,459.5799865722656,922860,1.0,922860.0,10141075.0
971,2021-12-06 15:20:00-05:00,459.6000061035156,459.6199951171875,459.05999755859375,459.0899963378906,459.0899963378906,766916,-1.0,-766916.0,9374159.0
972,2021-12-06 15:25:00-05:00,459.1000061035156,459.1700134277344,458.5899963378906,459.0199890136719,459.0199890136719,758733,-1.0,-758733.0,8615426.0
973,2021-12-06 15:30:00-05:00,459.010009765625,459.2999877929688,458.55999755859375,459.010009765625,459.010009765625,1044981,-1.0,-1044981.0,7570445.0
974,2021-12-06 15:35:00-05:00,459.0,459.0199890136719,458.55999755859375,458.9450073242188,458.9450073242188,1159690,-1.0,-1159690.0,6410755.0
975,2021-12-06 15:40:00-05:00,458.9400024414063,459.3399963378906,458.614990234375,459.2200012207031,459.2200012207031,1829000,1.0,1829000.0,8239755.0
976,2021-12-06 15:45:00-05:00,459.2200012207031,459.2699890136719,458.3200073242188,458.8200073242188,458.8200073242188,2518670,-1.0,-2518670.0,5721085.0
977,2021-12-06 15:50:00-05:00,458.80999755859375,459.5499877929688,458.5,459.4200134277344,459.4200134277344,3449935,1.0,3449935.0,9171020.0
978,2021-12-06 15:55:00-05:00,459.4200134277344,459.4200134277344,458.4905090332031,458.7799987792969,458.7799987792969,4393934,-1.0,-4393934.0,4777086.0
979,2021-12-07 09:30:00-05:00,464.4100036621094,465.4500122070313,464.3450012207031,464.875,464.875,4374993,1.0,4374993.0,4374993.0
980,2021-12-07 09:35:00-05:00,464.8800048828125,465.5849914550781,464.8599853515625,465.0799865722656,465.0799865722656,1724869,1.0,1724869.0,6099862.0
981,2021-12-07 09:40:00-05:00,465.0899963378906,465.9200134277344,464.9500122070313,465.9100036621094,465.9100036621094,1533507,1.0,1533507.0,7633369.0
982,2021-12-07 09:45:00-05:00,465.9500122070313,466.489990234375,465.8699951171875,466.4299926757813,466.4299926757813,1851709,1.0,1851709.0,9485078.0
983,2021-12-07 09:50:00-05:00,466.4249877929688,466.9299926757813,466.1499938964844,466.7099914550781,466.7099914550781,1615770,1.0,1615770.0,11100848.0
984,2021-12-07 09:55:00-05:00,466.7099914550781,467.260009765625,466.6499938964844,467.239990234375,467.239990234375,1231338,1.0,1231338.0,12332186.0
985,2021-12-07 10:00:00-05:00,467.239990234375,467.4299926757813,466.9700012207031,467.0798950195313,467.0798950195313,1730947,-1.0,-1730947.0,10601239.0
986,2021-12-07 10:05:00-05:00,467.0799865722656,467.4500122070313,466.9631958007813,467.4299011230469,467.4299011230469,1486053,1.0,1486053.0,12087292.0
987,2021-12-07 10:10:00-05:00,467.4200134277344,467.9750061035156,467.3399963378906,467.95941162109375,467.95941162109375,1955036,1.0,1955036.0,14042328.0
988,2021-12-07 10:15:00-05:00,467.9700012207031,468.0700073242188,467.7699890136719,467.95709228515625,467.95709228515625,1267423,-1.0,-1267423.0,12774905.0
989,2021-12-07 10:20:00-05:00,467.9599914550781,468.1499938964844,467.6700134277344,467.6700134277344,467.6700134277344,1498983,-1.0,-1498983.0,11275922.0
990,2021-12-07 10:25:00-05:00,467.6700134277344,467.8999938964844,467.4700012207031,467.510009765625,467.510009765625,966560,-1.0,-966560.0,10309362.0
991,2021-12-07 10:30:00-05:00,467.5249938964844,467.8699951171875,467.5199890136719,467.8299865722656,467.8299865722656,909736,1.0,909736.0,11219098.0
992,2021-12-07 10:35:00-05:00,467.8150024414063,468.05999755859375,467.739990234375,467.9400024414063,467.9400024414063,1018711,1.0,1018711.0,12237809.0
993,2021-12-07 10:40:00-05:00,467.9299926757813,468.385009765625,467.8833923339844,468.3299865722656,468.3299865722656,1022198,1.0,1022198.0,13260007.0
994,2021-12-07 10:45:00-05:00,468.3299865722656,468.489990234375,468.1594848632813,468.3599853515625,468.3599853515625,998384,1.0,998384.0,14258391.0
995,2021-12-07 10:50:00-05:00,468.3609008789063,468.7699890136719,468.25140380859375,468.43011474609375,468.43011474609375,1017411,1.0,1017411.0,15275802.0
996,2021-12-07 10:55:00-05:00,468.4400024414063,468.5400085449219,468.2699890136719,468.4660034179688,468.4660034179688,1415984,1.0,1415984.0,16691786.0
997,2021-12-07 11:00:00-05:00,468.4599914550781,468.8800048828125,468.4599914550781,468.7611999511719,468.7611999511719,1206384,1.0,1206384.0,17898170.0
998,2021-12-07 11:05:00-05:00,468.7699890136719,468.8500061035156,468.6300048828125,468.7875061035156,468.7875061035156,671028,1.0,671028.0,18569198.0
999,2021-12-07 11:10:00-05:00,468.7900085449219,468.8299865722656,468.1499938964844,468.1755065917969,468.1755065917969,925578,-1.0,-925578.0,17643620.0
1000,2021-12-07 11:15:00-05:00,468.1900024414063,468.4700012207031,468.0700073242188,468.3399963378906,468.3399963378906,1439696,1.0,1439696.0,19083316.0
1001,2021-12-07 11:20:00-05:00,468.3500061035156,468.4200134277344,468.0400085449219,468.1499938964844,468.1499938964844,808371,-1.0,-808371.0,18274945.0
1002,2021-12-07 11:25:00-05:00,468.1600036621094,468.3399963378906,468.05999755859375,468.2950134277344,468.2950134277344,730370,1.0,730370.0,19005315.0
1003,2021-12-07 11:30:00-05:00,468.2900085449219,468.4500122070313,468.0199890136719,468.3399963378906,468.3399963378906,1589186,1.0,1589186.0,20594501.0
1004,2021-12-07 11:35:00-05:00,468.3399963378906,468.5799865722656,468.260009765625,468.5,468.5,694915,1.0,694915.0,21289416.0
1005,2021-12-07 11:40:00-05:00,468.5299987792969,468.6000061035156,468.2900085449219,468.3399963378906,468.3399963378906,633080,-1.0,-633080.0,20656336.0
1006,2021-12-07 11:45:00-05:00,468.3399963378906,468.4100036621094,468.0499877929688,468.1000061035156,468.1000061035156,415458,-1.0,-415458.0,20240878.0
1007,2021-12-07 11:50:00-05:00,468.1000061035156,468.37799072265625,468.0700073242188,468.1736145019531,468.1736145019531,534756,1.0,534756.0,20775634.0
1008,2021-12-07 11:55:00-05:00,468.1700134277344,468.30999755859375,468.1000061035156,468.1199951171875,468.1199951171875,345042,-1.0,-345042.0,20430592.0
1009,2021-12-07 12:00:00-05:00,468.1199951171875,468.260009765625,468.0700073242188,468.2300109863281,468.2300109863281,482571,1.0,482571.0,20913163.0
1010,2021-12-07 12:05:00-05:00,468.239990234375,468.4100036621094,468.0499877929688,468.17529296875,468.17529296875,563749,-1.0,-563749.0,20349414.0
